time,strike,type,mark_iv,oi
2025-01-04T07:00:00Z,63000.0000,CALL,0.3649,205.6015
2025-01-04T07:00:00Z,63000.0000,PUT,0.3649,360.5436
2025-01-04T08:00:00Z,58000.0000,CALL,0.3640,293.0400
2025-01-04T08:00:00Z,58000.0000,PUT,0.3640,293.1777
2025-01-04T08:00:00Z,59000.0000,CALL,0.3440,230.1326
2025-01-04T08:00:00Z,59000.0000,PUT,0.3440,306.7415
2025-01-04T08:00:00Z,60000.0000,CALL,0.3240,238.4989
2025-01-04T08:00:00Z,60000.0000,PUT,0.3240,351.2134
2025-01-04T08:00:00Z,61000.0000,CALL,0.3243,216.3576
2025-01-04T08:00:00Z,61000.0000,PUT,0.3243,273.5393
2025-01-04T08:00:00Z,62000.0000,CALL,0.3443,202.9819
2025-01-04T08:00:00Z,62000.0000,PUT,0.3443,297.6627
2025-01-04T09:00:00Z,59000.0000,CALL,0.3622,269.4217
2025-01-04T09:00:00Z,59000.0000,PUT,0.3622,331.6024
2025-01-04T09:00:00Z,60000.0000,CALL,0.3422,266.3826
2025-01-04T09:00:00Z,60000.0000,PUT,0.3422,345.8186
2025-01-04T09:00:00Z,61000.0000,CALL,0.3421,213.9203
2025-01-04T09:00:00Z,61000.0000,PUT,0.3421,364.9444
2025-01-04T09:00:00Z,62000.0000,CALL,0.3621,294.9570
2025-01-04T09:00:00Z,62000.0000,PUT,0.3621,308.8672
2025-01-04T09:00:00Z,63000.0000,CALL,0.3821,218.3247
2025-01-04T09:00:00Z,63000.0000,PUT,0.3821,347.2405
2025-01-04T10:00:00Z,59000.0000,CALL,0.3854,289.9358
2025-01-04T10:00:00Z,59000.0000,PUT,0.3854,287.8114
2025-01-04T10:00:00Z,60000.0000,CALL,0.3654,277.9303
2025-01-04T10:00:00Z,60000.0000,PUT,0.3654,359.6016
2025-01-04T10:00:00Z,61000.0000,CALL,0.3630,295.4544
2025-01-04T10:00:00Z,61000.0000,PUT,0.3630,273.5620
2025-01-04T10:00:00Z,62000.0000,CALL,0.3830,259.1516
2025-01-04T10:00:00Z,62000.0000,PUT,0.3830,345.9508
2025-01-04T10:00:00Z,63000.0000,CALL,0.4030,200.8364
2025-01-04T10:00:00Z,63000.0000,PUT,0.4030,272.0034
2025-01-04T11:00:00Z,59000.0000,CALL,0.3994,264.3365
2025-01-04T11:00:00Z,59000.0000,PUT,0.3994,274.5187
2025-01-04T11:00:00Z,60000.0000,CALL,0.3794,276.8156
2025-01-04T11:00:00Z,60000.0000,PUT,0.3794,346.6624
2025-01-04T11:00:00Z,61000.0000,CALL,0.3720,217.9942
2025-01-04T11:00:00Z,61000.0000,PUT,0.3720,287.2083
2025-01-04T11:00:00Z,62000.0000,CALL,0.3920,229.0749
2025-01-04T11:00:00Z,62000.0000,PUT,0.3920,348.2238
2025-01-04T11:00:00Z,63000.0000,CALL,0.4120,294.9980
2025-01-04T11:00:00Z,63000.0000,PUT,0.4120,302.9413
2025-01-04T12:00:00Z,59000.0000,CALL,0.4262,296.1476
2025-01-04T12:00:00Z,59000.0000,PUT,0.4262,279.1371
2025-01-04T12:00:00Z,60000.0000,CALL,0.4062,295.6950
2025-01-04T12:00:00Z,60000.0000,PUT,0.4062,395.9862
2025-01-04T12:00:00Z,61000.0000,CALL,0.4004,206.9453
2025-01-04T12:00:00Z,61000.0000,PUT,0.4004,330.3705
2025-01-04T12:00:00Z,62000.0000,CALL,0.4204,247.5721
2025-01-04T12:00:00Z,62000.0000,PUT,0.4204,330.8275
2025-01-04T12:00:00Z,63000.0000,CALL,0.4404,272.3899
2025-01-04T12:00:00Z,63000.0000,PUT,0.4404,297.9300
2025-01-04T13:00:00Z,59000.0000,CALL,0.4427,245.0783
2025-01-04T13:00:00Z,59000.0000,PUT,0.4427,422.3881
2025-01-04T13:00:00Z,60000.0000,CALL,0.4227,280.7447
2025-01-04T13:00:00Z,60000.0000,PUT,0.4227,345.1650
2025-01-04T13:00:00Z,61000.0000,CALL,0.4199,261.6787
2025-01-04T13:00:00Z,61000.0000,PUT,0.4199,351.6991
2025-01-04T13:00:00Z,62000.0000,CALL,0.4399,219.9917
2025-01-04T13:00:00Z,62000.0000,PUT,0.4399,356.0486
2025-01-04T13:00:00Z,63000.0000,CALL,0.4599,226.5874
2025-01-04T13:00:00Z,63000.0000,PUT,0.4599,306.6261
2025-01-04T14:00:00Z,59000.0000,CALL,0.4984,282.2081
2025-01-04T14:00:00Z,59000.0000,PUT,0.4984,320.3132
2025-01-04T14:00:00Z,60000.0000,CALL,0.4784,279.1361
2025-01-04T14:00:00Z,60000.0000,PUT,0.4784,403.3141
2025-01-04T14:00:00Z,61000.0000,CALL,0.4683,265.7333
2025-01-04T14:00:00Z,61000.0000,PUT,0.4683,293.0893
2025-01-04T14:00:00Z,62000.0000,CALL,0.4883,216.5375
2025-01-04T14:00:00Z,62000.0000,PUT,0.4883,349.3139
2025-01-04T14:00:00Z,63000.0000,CALL,0.5083,270.2042
2025-01-04T14:00:00Z,63000.0000,PUT,0.5083,387.2262
2025-01-04T15:00:00Z,59000.0000,CALL,0.5153,250.3999
2025-01-04T15:00:00Z,59000.0000,PUT,0.5153,429.4121
2025-01-04T15:00:00Z,60000.0000,CALL,0.4953,279.8861
2025-01-04T15:00:00Z,60000.0000,PUT,0.4953,370.1979
2025-01-04T15:00:00Z,61000.0000,CALL,0.4898,208.6314
2025-01-04T15:00:00Z,61000.0000,PUT,0.4898,423.0304
2025-01-04T15:00:00Z,62000.0000,CALL,0.5098,211.8860
2025-01-04T15:00:00Z,62000.0000,PUT,0.5098,346.3635
2025-01-04T15:00:00Z,63000.0000,CALL,0.5298,220.6800
2025-01-04T15:00:00Z,63000.0000,PUT,0.5298,414.4241
2025-01-04T16:00:00Z,59000.0000,CALL,0.5602,292.7589
2025-01-04T16:00:00Z,59000.0000,PUT,0.5602,377.3035
2025-01-04T16:00:00Z,60000.0000,CALL,0.5402,250.6187
2025-01-04T16:00:00Z,60000.0000,PUT,0.5402,406.3459
2025-01-04T16:00:00Z,61000.0000,CALL,0.5346,215.7969
2025-01-04T16:00:00Z,61000.0000,PUT,0.5346,380.3394
2025-01-04T16:00:00Z,62000.0000,CALL,0.5546,214.5139
2025-01-04T16:00:00Z,62000.0000,PUT,0.5546,410.6771
2025-01-04T16:00:00Z,63000.0000,CALL,0.5746,235.9176
2025-01-04T16:00:00Z,63000.0000,PUT,0.5746,317.4638
2025-01-04T17:00:00Z,59000.0000,CALL,0.5794,290.5282
2025-01-04T17:00:00Z,59000.0000,PUT,0.5794,350.3959
2025-01-04T17:00:00Z,60000.0000,CALL,0.5594,200.5586
2025-01-04T17:00:00Z,60000.0000,PUT,0.5594,321.6330
2025-01-04T17:00:00Z,61000.0000,CALL,0.5535,246.1093
2025-01-04T17:00:00Z,61000.0000,PUT,0.5535,336.4139
2025-01-04T17:00:00Z,62000.0000,CALL,0.5735,258.7865
2025-01-04T17:00:00Z,62000.0000,PUT,0.5735,375.5963
2025-01-04T17:00:00Z,63000.0000,CALL,0.5935,273.1744
2025-01-04T17:00:00Z,63000.0000,PUT,0.5935,348.4062
2025-01-04T18:00:00Z,59000.0000,CALL,0.6231,287.1230
2025-01-04T18:00:00Z,59000.0000,PUT,0.6231,460.4639
2025-01-04T18:00:00Z,60000.0000,CALL,0.6031,220.1880
2025-01-04T18:00:00Z,60000.0000,PUT,0.6031,421.8256
2025-01-04T18:00:00Z,61000.0000,CALL,0.5964,274.3026
2025-01-04T18:00:00Z,61000.0000,PUT,0.5964,341.7586
2025-01-04T18:00:00Z,62000.0000,CALL,0.6164,215.2468
2025-01-04T18:00:00Z,62000.0000,PUT,0.6164,379.9097
2025-01-04T18:00:00Z,63000.0000,CALL,0.6364,223.9214
2025-01-04T18:00:00Z,63000.0000,PUT,0.6364,469.7144
2025-01-04T19:00:00Z,59000.0000,CALL,0.6806,201.8553
2025-01-04T19:00:00Z,59000.0000,PUT,0.6806,376.5622
2025-01-04T19:00:00Z,60000.0000,CALL,0.6606,215.6108
2025-01-04T19:00:00Z,60000.0000,PUT,0.6606,438.8375
2025-01-04T19:00:00Z,61000.0000,CALL,0.6580,292.3399
2025-01-04T19:00:00Z,61000.0000,PUT,0.6580,385.6073
2025-01-04T19:00:00Z,62000.0000,CALL,0.6780,283.9266
2025-01-04T19:00:00Z,62000.0000,PUT,0.6780,438.8011
2025-01-04T19:00:00Z,63000.0000,CALL,0.6980,230.3013
2025-01-04T19:00:00Z,63000.0000,PUT,0.6980,349.4479
2025-01-04T20:00:00Z,59000.0000,CALL,0.7313,258.9162
2025-01-04T20:00:00Z,59000.0000,PUT,0.7313,464.2173
2025-01-04T20:00:00Z,60000.0000,CALL,0.7113,223.7610
2025-01-04T20:00:00Z,60000.0000,PUT,0.7113,476.5073
2025-01-04T20:00:00Z,61000.0000,CALL,0.7074,223.8142
2025-01-04T20:00:00Z,61000.0000,PUT,0.7074,344.9947
2025-01-04T20:00:00Z,62000.0000,CALL,0.7274,219.7466
2025-01-04T20:00:00Z,62000.0000,PUT,0.7274,505.6845
2025-01-04T20:00:00Z,63000.0000,CALL,0.7474,200.6671
2025-01-04T20:00:00Z,63000.0000,PUT,0.7474,388.3823
2025-01-04T21:00:00Z,58000.0000,CALL,0.7573,274.3972
2025-01-04T21:00:00Z,58000.0000,PUT,0.7573,400.3005
2025-01-04T21:00:00Z,59000.0000,CALL,0.7373,244.2887
2025-01-04T21:00:00Z,59000.0000,PUT,0.7373,413.7014
2025-01-04T21:00:00Z,60000.0000,CALL,0.7173,284.2314
2025-01-04T21:00:00Z,60000.0000,PUT,0.7173,438.4426
2025-01-04T21:00:00Z,61000.0000,CALL,0.7227,211.6386
2025-01-04T21:00:00Z,61000.0000,PUT,0.7227,418.9002
2025-01-04T21:00:00Z,62000.0000,CALL,0.7427,287.1243
2025-01-04T21:00:00Z,62000.0000,PUT,0.7427,422.5314
2025-01-04T22:00:00Z,59000.0000,CALL,0.7869,269.2826
2025-01-04T22:00:00Z,59000.0000,PUT,0.7869,388.2564
2025-01-04T22:00:00Z,60000.0000,CALL,0.7669,263.5340
2025-01-04T22:00:00Z,60000.0000,PUT,0.7669,523.7089
2025-01-04T22:00:00Z,61000.0000,CALL,0.7595,245.2610
2025-01-04T22:00:00Z,61000.0000,PUT,0.7595,402.4119
2025-01-04T22:00:00Z,62000.0000,CALL,0.7795,208.7793
2025-01-04T22:00:00Z,62000.0000,PUT,0.7795,472.0093
2025-01-04T22:00:00Z,63000.0000,CALL,0.7995,206.9473
2025-01-04T22:00:00Z,63000.0000,PUT,0.7995,387.9627
2025-01-04T23:00:00Z,59000.0000,CALL,0.8236,205.4964
2025-01-04T23:00:00Z,59000.0000,PUT,0.8236,431.7225
2025-01-04T23:00:00Z,60000.0000,CALL,0.8036,270.0768
2025-01-04T23:00:00Z,60000.0000,PUT,0.8036,428.5362
2025-01-04T23:00:00Z,61000.0000,CALL,0.7977,214.4402
2025-01-04T23:00:00Z,61000.0000,PUT,0.7977,476.5245
2025-01-04T23:00:00Z,62000.0000,CALL,0.8177,257.0171
2025-01-04T23:00:00Z,62000.0000,PUT,0.8177,414.5433
2025-01-04T23:00:00Z,63000.0000,CALL,0.8377,283.7493
2025-01-04T23:00:00Z,63000.0000,PUT,0.8377,512.9125
2025-01-05T00:00:00Z,59000.0000,CALL,0.8360,290.2711
2025-01-05T00:00:00Z,59000.0000,PUT,0.8360,432.0821
2025-01-05T00:00:00Z,60000.0000,CALL,0.8160,254.4823
2025-01-05T00:00:00Z,60000.0000,PUT,0.8160,528.6120
2025-01-05T00:00:00Z,61000.0000,CALL,0.8138,287.9253
2025-01-05T00:00:00Z,61000.0000,PUT,0.8138,527.7836
2025-01-05T00:00:00Z,62000.0000,CALL,0.8338,233.4036
2025-01-05T00:00:00Z,62000.0000,PUT,0.8338,480.0760
2025-01-05T00:00:00Z,63000.0000,CALL,0.8538,250.2634
2025-01-05T00:00:00Z,63000.0000,PUT,0.8538,529.4057
2025-01-05T01:00:00Z,59000.0000,CALL,0.8761,293.3009
2025-01-05T01:00:00Z,59000.0000,PUT,0.8761,406.8479
2025-01-05T01:00:00Z,60000.0000,CALL,0.8561,257.0399
2025-01-05T01:00:00Z,60000.0000,PUT,0.8561,470.5625
2025-01-05T01:00:00Z,61000.0000,CALL,0.8436,209.6773
2025-01-05T01:00:00Z,61000.0000,PUT,0.8436,458.2196
2025-01-05T01:00:00Z,62000.0000,CALL,0.8636,246.4677
2025-01-05T01:00:00Z,62000.0000,PUT,0.8636,408.3865
2025-01-05T01:00:00Z,63000.0000,CALL,0.8836,256.4143
2025-01-05T01:00:00Z,63000.0000,PUT,0.8836,481.3393
2025-01-05T02:00:00Z,59000.0000,CALL,0.8976,263.8328
2025-01-05T02:00:00Z,59000.0000,PUT,0.8976,405.9937
2025-01-05T02:00:00Z,60000.0000,CALL,0.8776,225.1291
2025-01-05T02:00:00Z,60000.0000,PUT,0.8776,382.5996
2025-01-05T02:00:00Z,61000.0000,CALL,0.8613,298.8825
2025-01-05T02:00:00Z,61000.0000,PUT,0.8613,440.9740
2025-01-05T02:00:00Z,62000.0000,CALL,0.8813,202.0289
2025-01-05T02:00:00Z,62000.0000,PUT,0.8813,391.4893
2025-01-05T02:00:00Z,63000.0000,CALL,0.9013,260.7553
2025-01-05T02:00:00Z,63000.0000,PUT,0.9013,539.4972
2025-01-05T03:00:00Z,59000.0000,CALL,0.8900,287.6468
2025-01-05T03:00:00Z,59000.0000,PUT,0.8900,425.8703
2025-01-05T03:00:00Z,60000.0000,CALL,0.8700,250.9966
2025-01-05T03:00:00Z,60000.0000,PUT,0.8700,472.0838
2025-01-05T03:00:00Z,61000.0000,CALL,0.8669,252.2135
2025-01-05T03:00:00Z,61000.0000,PUT,0.8669,405.3193
2025-01-05T03:00:00Z,62000.0000,CALL,0.8869,286.3283
2025-01-05T03:00:00Z,62000.0000,PUT,0.8869,420.1791
2025-01-05T03:00:00Z,63000.0000,CALL,0.9069,278.4398
2025-01-05T03:00:00Z,63000.0000,PUT,0.9069,404.0488
2025-01-05T04:00:00Z,59000.0000,CALL,0.8972,210.0589
2025-01-05T04:00:00Z,59000.0000,PUT,0.8972,379.7643
2025-01-05T04:00:00Z,60000.0000,CALL,0.8772,274.8859
2025-01-05T04:00:00Z,60000.0000,PUT,0.8772,450.1687
2025-01-05T04:00:00Z,61000.0000,CALL,0.8729,246.3914
2025-01-05T04:00:00Z,61000.0000,PUT,0.8729,491.0573
2025-01-05T04:00:00Z,62000.0000,CALL,0.8929,258.7950
2025-01-05T04:00:00Z,62000.0000,PUT,0.8929,449.6895
2025-01-05T04:00:00Z,63000.0000,CALL,0.9129,257.3513
2025-01-05T04:00:00Z,63000.0000,PUT,0.9129,483.8227
2025-01-05T05:00:00Z,59000.0000,CALL,0.8966,211.9978
2025-01-05T05:00:00Z,59000.0000,PUT,0.8966,431.1499
2025-01-05T05:00:00Z,60000.0000,CALL,0.8766,207.7541
2025-01-05T05:00:00Z,60000.0000,PUT,0.8766,403.8454
2025-01-05T05:00:00Z,61000.0000,CALL,0.8748,299.9505
2025-01-05T05:00:00Z,61000.0000,PUT,0.8748,380.8139
2025-01-05T05:00:00Z,62000.0000,CALL,0.8948,267.0718
2025-01-05T05:00:00Z,62000.0000,PUT,0.8948,478.3358
2025-01-05T05:00:00Z,63000.0000,CALL,0.9148,217.6783
2025-01-05T05:00:00Z,63000.0000,PUT,0.9148,460.3161
2025-01-05T06:00:00Z,59000.0000,CALL,0.9099,244.0594
2025-01-05T06:00:00Z,59000.0000,PUT,0.9099,493.0002
2025-01-05T06:00:00Z,60000.0000,CALL,0.8899,278.1844
2025-01-05T06:00:00Z,60000.0000,PUT,0.8899,551.0948
2025-01-05T06:00:00Z,61000.0000,CALL,0.8831,280.2826
2025-01-05T06:00:00Z,61000.0000,PUT,0.8831,414.3492
2025-01-05T06:00:00Z,62000.0000,CALL,0.9031,235.2551
2025-01-05T06:00:00Z,62000.0000,PUT,0.9031,379.3547
2025-01-05T06:00:00Z,63000.0000,CALL,0.9231,254.0224
2025-01-05T06:00:00Z,63000.0000,PUT,0.9231,558.7644
2025-01-05T07:00:00Z,59000.0000,CALL,0.8934,244.7115
2025-01-05T07:00:00Z,59000.0000,PUT,0.8934,502.8641
2025-01-05T07:00:00Z,60000.0000,CALL,0.8734,265.4409
2025-01-05T07:00:00Z,60000.0000,PUT,0.8734,558.0367
2025-01-05T07:00:00Z,61000.0000,CALL,0.8711,270.7672
2025-01-05T07:00:00Z,61000.0000,PUT,0.8711,479.5281
2025-01-05T07:00:00Z,62000.0000,CALL,0.8911,284.2162
2025-01-05T07:00:00Z,62000.0000,PUT,0.8911,393.0397
2025-01-05T07:00:00Z,63000.0000,CALL,0.9111,225.8453
2025-01-05T07:00:00Z,63000.0000,PUT,0.9111,405.7168
2025-01-05T08:00:00Z,59000.0000,CALL,0.9095,213.2789
2025-01-05T08:00:00Z,59000.0000,PUT,0.9095,562.6366
2025-01-05T08:00:00Z,60000.0000,CALL,0.8895,276.5451
2025-01-05T08:00:00Z,60000.0000,PUT,0.8895,444.4512
2025-01-05T08:00:00Z,61000.0000,CALL,0.8840,299.8502
2025-01-05T08:00:00Z,61000.0000,PUT,0.8840,420.7225
2025-01-05T08:00:00Z,62000.0000,CALL,0.9040,269.1766
2025-01-05T08:00:00Z,62000.0000,PUT,0.9040,405.3821
2025-01-05T08:00:00Z,63000.0000,CALL,0.9240,263.9341
2025-01-05T08:00:00Z,63000.0000,PUT,0.9240,531.6446
2025-01-05T09:00:00Z,59000.0000,CALL,0.8827,242.4039
2025-01-05T09:00:00Z,59000.0000,PUT,0.8827,465.6966
2025-01-05T09:00:00Z,60000.0000,CALL,0.8627,226.2473
2025-01-05T09:00:00Z,60000.0000,PUT,0.8627,453.5714
2025-01-05T09:00:00Z,61000.0000,CALL,0.8536,239.5381
2025-01-05T09:00:00Z,61000.0000,PUT,0.8536,425.1839
2025-01-05T09:00:00Z,62000.0000,CALL,0.8736,287.0565
2025-01-05T09:00:00Z,62000.0000,PUT,0.8736,525.4752
2025-01-05T09:00:00Z,63000.0000,CALL,0.8936,296.7980
2025-01-05T09:00:00Z,63000.0000,PUT,0.8936,510.0102
2025-01-05T10:00:00Z,59000.0000,CALL,0.8369,270.9117
2025-01-05T10:00:00Z,59000.0000,PUT,0.8369,514.0870
2025-01-05T10:00:00Z,60000.0000,CALL,0.8169,284.2164
2025-01-05T10:00:00Z,60000.0000,PUT,0.8169,472.4751
2025-01-05T10:00:00Z,61000.0000,CALL,0.8131,243.6178
2025-01-05T10:00:00Z,61000.0000,PUT,0.8131,528.9983
2025-01-05T10:00:00Z,62000.0000,CALL,0.8331,224.3406
2025-01-05T10:00:00Z,62000.0000,PUT,0.8331,518.4516
2025-01-05T10:00:00Z,63000.0000,CALL,0.8531,214.1152
2025-01-05T10:00:00Z,63000.0000,PUT,0.8531,425.3692
2025-01-05T11:00:00Z,59000.0000,CALL,0.8350,284.2460
2025-01-05T11:00:00Z,59000.0000,PUT,0.8350,495.4398
2025-01-05T11:00:00Z,60000.0000,CALL,0.8150,291.9814
2025-01-05T11:00:00Z,60000.0000,PUT,0.8150,361.4854
2025-01-05T11:00:00Z,61000.0000,CALL,0.8055,287.6921
2025-01-05T11:00:00Z,61000.0000,PUT,0.8055,428.9479
2025-01-05T11:00:00Z,62000.0000,CALL,0.8255,200.5427
2025-01-05T11:00:00Z,62000.0000,PUT,0.8255,505.2263
2025-01-05T11:00:00Z,63000.0000,CALL,0.8455,283.0907
2025-01-05T11:00:00Z,63000.0000,PUT,0.8455,502.4932
2025-01-05T12:00:00Z,59000.0000,CALL,0.7825,257.4357
2025-01-05T12:00:00Z,59000.0000,PUT,0.7825,448.6907
2025-01-05T12:00:00Z,60000.0000,CALL,0.7625,263.6533
2025-01-05T12:00:00Z,60000.0000,PUT,0.7625,472.0399
2025-01-05T12:00:00Z,61000.0000,CALL,0.7518,251.4178
2025-01-05T12:00:00Z,61000.0000,PUT,0.7518,435.5746
2025-01-05T12:00:00Z,62000.0000,CALL,0.7718,251.9659
2025-01-05T12:00:00Z,62000.0000,PUT,0.7718,350.7863
2025-01-05T12:00:00Z,63000.0000,CALL,0.7918,245.6069
2025-01-05T12:00:00Z,63000.0000,PUT,0.7918,500.8434
2025-01-05T13:00:00Z,59000.0000,CALL,0.7830,299.5474
2025-01-05T13:00:00Z,59000.0000,PUT,0.7830,398.4894
2025-01-05T13:00:00Z,60000.0000,CALL,0.7630,268.1804
2025-01-05T13:00:00Z,60000.0000,PUT,0.7630,495.0679
2025-01-05T13:00:00Z,61000.0000,CALL,0.7489,259.7541
2025-01-05T13:00:00Z,61000.0000,PUT,0.7489,423.3251
2025-01-05T13:00:00Z,62000.0000,CALL,0.7689,254.7625
2025-01-05T13:00:00Z,62000.0000,PUT,0.7689,436.8770
2025-01-05T13:00:00Z,63000.0000,CALL,0.7889,206.8759
2025-01-05T13:00:00Z,63000.0000,PUT,0.7889,430.7474
2025-01-05T14:00:00Z,59000.0000,CALL,0.7290,253.8896
2025-01-05T14:00:00Z,59000.0000,PUT,0.7290,474.7845
2025-01-05T14:00:00Z,60000.0000,CALL,0.7090,228.3764
2025-01-05T14:00:00Z,60000.0000,PUT,0.7090,360.9463
2025-01-05T14:00:00Z,61000.0000,CALL,0.6930,248.5194
2025-01-05T14:00:00Z,61000.0000,PUT,0.6930,441.4818
2025-01-05T14:00:00Z,62000.0000,CALL,0.7130,277.8767
2025-01-05T14:00:00Z,62000.0000,PUT,0.7130,405.5311
2025-01-05T14:00:00Z,63000.0000,CALL,0.7330,209.1697
2025-01-05T14:00:00Z,63000.0000,PUT,0.7330,424.5553
2025-01-05T15:00:00Z,59000.0000,CALL,0.6961,218.9400
2025-01-05T15:00:00Z,59000.0000,PUT,0.6961,411.5095
2025-01-05T15:00:00Z,60000.0000,CALL,0.6761,282.0932
2025-01-05T15:00:00Z,60000.0000,PUT,0.6761,380.9395
2025-01-05T15:00:00Z,61000.0000,CALL,0.6627,254.6271
2025-01-05T15:00:00Z,61000.0000,PUT,0.6627,344.2205
2025-01-05T15:00:00Z,62000.0000,CALL,0.6827,236.5034
2025-01-05T15:00:00Z,62000.0000,PUT,0.6827,372.9640
2025-01-05T15:00:00Z,63000.0000,CALL,0.7027,266.0681
2025-01-05T15:00:00Z,63000.0000,PUT,0.7027,463.5325
2025-01-05T16:00:00Z,59000.0000,CALL,0.6526,202.9489
2025-01-05T16:00:00Z,59000.0000,PUT,0.6526,358.8032
2025-01-05T16:00:00Z,60000.0000,CALL,0.6326,289.6004
2025-01-05T16:00:00Z,60000.0000,PUT,0.6326,413.8621
2025-01-05T16:00:00Z,61000.0000,CALL,0.6184,290.9447
2025-01-05T16:00:00Z,61000.0000,PUT,0.6184,347.1411
2025-01-05T16:00:00Z,62000.0000,CALL,0.6384,267.1820
2025-01-05T16:00:00Z,62000.0000,PUT,0.6384,356.5301
2025-01-05T16:00:00Z,63000.0000,CALL,0.6584,221.9902
2025-01-05T16:00:00Z,63000.0000,PUT,0.6584,448.3323
2025-01-05T17:00:00Z,59000.0000,CALL,0.6183,261.3360
2025-01-05T17:00:00Z,59000.0000,PUT,0.6183,357.6943
2025-01-05T17:00:00Z,60000.0000,CALL,0.5983,263.6297
2025-01-05T17:00:00Z,60000.0000,PUT,0.5983,402.2900
2025-01-05T17:00:00Z,61000.0000,CALL,0.5825,285.6495
2025-01-05T17:00:00Z,61000.0000,PUT,0.5825,457.1821
2025-01-05T17:00:00Z,62000.0000,CALL,0.6025,210.3853
2025-01-05T17:00:00Z,62000.0000,PUT,0.6025,327.6975
2025-01-05T17:00:00Z,63000.0000,CALL,0.6225,258.2611
2025-01-05T17:00:00Z,63000.0000,PUT,0.6225,360.3721
2025-01-05T18:00:00Z,59000.0000,CALL,0.5691,252.8590
2025-01-05T18:00:00Z,59000.0000,PUT,0.5691,385.3717
2025-01-05T18:00:00Z,60000.0000,CALL,0.5491,283.0716
2025-01-05T18:00:00Z,60000.0000,PUT,0.5491,357.0976
2025-01-05T18:00:00Z,61000.0000,CALL,0.5293,254.8393
2025-01-05T18:00:00Z,61000.0000,PUT,0.5293,329.6048
2025-01-05T18:00:00Z,62000.0000,CALL,0.5493,221.4934
2025-01-05T18:00:00Z,62000.0000,PUT,0.5493,386.4981
2025-01-05T18:00:00Z,63000.0000,CALL,0.5693,288.1382
2025-01-05T18:00:00Z,63000.0000,PUT,0.5693,451.4108
2025-01-05T19:00:00Z,59000.0000,CALL,0.5524,277.6801
2025-01-05T19:00:00Z,59000.0000,PUT,0.5524,388.1271
2025-01-05T19:00:00Z,60000.0000,CALL,0.5324,201.6310
2025-01-05T19:00:00Z,60000.0000,PUT,0.5324,434.9523
2025-01-05T19:00:00Z,61000.0000,CALL,0.5166,290.1562
2025-01-05T19:00:00Z,61000.0000,PUT,0.5166,380.0228
2025-01-05T19:00:00Z,62000.0000,CALL,0.5366,268.0803
2025-01-05T19:00:00Z,62000.0000,PUT,0.5366,318.0093
2025-01-05T19:00:00Z,63000.0000,CALL,0.5566,260.0503
2025-01-05T19:00:00Z,63000.0000,PUT,0.5566,309.0516
2025-01-05T20:00:00Z,59000.0000,CALL,0.5093,251.8230
2025-01-05T20:00:00Z,59000.0000,PUT,0.5093,295.9603
2025-01-05T20:00:00Z,60000.0000,CALL,0.4893,253.5132
2025-01-05T20:00:00Z,60000.0000,PUT,0.4893,434.2146
2025-01-05T20:00:00Z,61000.0000,CALL,0.4693,209.6099
2025-01-05T20:00:00Z,61000.0000,PUT,0.4693,314.3477
2025-01-05T20:00:00Z,62000.0000,CALL,0.4887,219.2684
2025-01-05T20:00:00Z,62000.0000,PUT,0.4887,398.3179
2025-01-05T20:00:00Z,63000.0000,CALL,0.5087,209.5805
2025-01-05T20:00:00Z,63000.0000,PUT,0.5087,355.6853
2025-01-05T21:00:00Z,59000.0000,CALL,0.4446,273.3820
2025-01-05T21:00:00Z,59000.0000,PUT,0.4446,337.2038
2025-01-05T21:00:00Z,60000.0000,CALL,0.4246,264.6122
2025-01-05T21:00:00Z,60000.0000,PUT,0.4246,381.4610
2025-01-05T21:00:00Z,61000.0000,CALL,0.4100,227.6557
2025-01-05T21:00:00Z,61000.0000,PUT,0.4100,341.7129
2025-01-05T21:00:00Z,62000.0000,CALL,0.4300,251.2886
2025-01-05T21:00:00Z,62000.0000,PUT,0.4300,294.7059
2025-01-05T21:00:00Z,63000.0000,CALL,0.4500,237.2611
2025-01-05T21:00:00Z,63000.0000,PUT,0.4500,348.4220
2025-01-05T22:00:00Z,59000.0000,CALL,0.4365,243.7294
2025-01-05T22:00:00Z,59000.0000,PUT,0.4365,415.1353
2025-01-05T22:00:00Z,60000.0000,CALL,0.4165,223.3187
2025-01-05T22:00:00Z,60000.0000,PUT,0.4165,361.1742
2025-01-05T22:00:00Z,61000.0000,CALL,0.4069,203.5450
2025-01-05T22:00:00Z,61000.0000,PUT,0.4069,377.5252
2025-01-05T22:00:00Z,62000.0000,CALL,0.4269,201.8828
2025-01-05T22:00:00Z,62000.0000,PUT,0.4269,364.5644
2025-01-05T22:00:00Z,63000.0000,CALL,0.4469,217.5808
2025-01-05T22:00:00Z,63000.0000,PUT,0.4469,337.2016
2025-01-05T23:00:00Z,59000.0000,CALL,0.4097,250.8077
2025-01-05T23:00:00Z,59000.0000,PUT,0.4097,277.0634
2025-01-05T23:00:00Z,60000.0000,CALL,0.3897,233.5438
2025-01-05T23:00:00Z,60000.0000,PUT,0.3897,384.9154
2025-01-05T23:00:00Z,61000.0000,CALL,0.3757,204.6707
2025-01-05T23:00:00Z,61000.0000,PUT,0.3757,401.3661
2025-01-05T23:00:00Z,62000.0000,CALL,0.3957,203.6275
